"system.index","Name","Shape_Area","Shape_Leng","precip","tavg","tmax","tmin",".geo"
"20090402_00000000000000000000","Deary",3414097.91084,9686.26783674,11.078125,-0.578125,2.046875,-3.2109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090403_00000000000000000000","Deary",3414097.91084,9686.26783674,13.5078125,1.4921875,5.1171875,-2.1484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090404_00000000000000000000","Deary",3414097.91084,9686.26783674,2.7265625,0.8828125,3.8515625,-2.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090405_00000000000000000000","Deary",3414097.91084,9686.26783674,0,3.8828125,10.90625,-3.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090406_00000000000000000000","Deary",3414097.91084,9686.26783674,0,6.328125,15.1171875,-2.4609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090407_00000000000000000000","Deary",3414097.91084,9686.26783674,0,9.1328125,18.703125,-0.4375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090408_00000000000000000000","Deary",3414097.91084,9686.26783674,0,10.8671875,20.5625,1.1796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090409_00000000000000000000","Deary",3414097.91084,9686.26783674,0,7.578125,14.2578125,0.890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090410_00000000000000000000","Deary",3414097.91084,9686.26783674,0,5.7734375,12.1875,-0.640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090411_00000000000000000000","Deary",3414097.91084,9686.26783674,0,8.1171875,15.3828125,0.8671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090412_00000000000000000000","Deary",3414097.91084,9686.26783674,0,3.7734375,7.71875,-0.171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090413_00000000000000000000","Deary",3414097.91084,9686.26783674,9.46875,7.078125,13.578125,0.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090414_00000000000000000000","Deary",3414097.91084,9686.26783674,1.890625,3,7.953125,-1.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090415_00000000000000000000","Deary",3414097.91084,9686.26783674,0,2.25,7.1328125,-2.6328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090416_00000000000000000000","Deary",3414097.91084,9686.26783674,0,4.5390625,11.1328125,-2.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090417_00000000000000000000","Deary",3414097.91084,9686.26783674,0,6.2265625,14.1015625,-1.6328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090418_00000000000000000000","Deary",3414097.91084,9686.26783674,0,7.046875,14.59375,-0.4765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090419_00000000000000000000","Deary",3414097.91084,9686.26783674,0,7.71875,15.84375,-0.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090420_00000000000000000000","Deary",3414097.91084,9686.26783674,0,10.390625,18.90625,1.8828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090421_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.4296875,23.1484375,3.71875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090422_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.703125,24.65625,4.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090423_00000000000000000000","Deary",3414097.91084,9686.26783674,0,11.078125,19.1015625,3.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090424_00000000000000000000","Deary",3414097.91084,9686.26783674,0,3.2890625,9.3984375,-2.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090425_00000000000000000000","Deary",3414097.91084,9686.26783674,0,3.7578125,10.7734375,-3.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090426_00000000000000000000","Deary",3414097.91084,9686.26783674,0,4.5625,10.34375,-1.2109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090427_00000000000000000000","Deary",3414097.91084,9686.26783674,0,5.0390625,10.828125,-0.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090428_00000000000000000000","Deary",3414097.91084,9686.26783674,0,5.828125,11.9375,-0.2734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090429_00000000000000000000","Deary",3414097.91084,9686.26783674,2.1875,3.3515625,6.53125,0.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090430_00000000000000000000","Deary",3414097.91084,9686.26783674,0,4.9296875,9.859375,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090501_00000000000000000000","Deary",3414097.91084,9686.26783674,0,5.1328125,11.640625,-1.3828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090502_00000000000000000000","Deary",3414097.91084,9686.26783674,0,8.3984375,17.1484375,-0.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090503_00000000000000000000","Deary",3414097.91084,9686.26783674,4.25,10.40625,18,2.8203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090504_00000000000000000000","Deary",3414097.91084,9686.26783674,7.4609375,4.8671875,9.21875,0.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090505_00000000000000000000","Deary",3414097.91084,9686.26783674,11.59375,8.296875,15.1015625,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090506_00000000000000000000","Deary",3414097.91084,9686.26783674,7.1796875,7.6328125,12.7890625,2.46875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090507_00000000000000000000","Deary",3414097.91084,9686.26783674,9.9765625,6.703125,11.078125,2.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090508_00000000000000000000","Deary",3414097.91084,9686.26783674,4.203125,5.59375,9.671875,1.5078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090509_00000000000000000000","Deary",3414097.91084,9686.26783674,0,6.359375,13.0078125,-0.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090510_00000000000000000000","Deary",3414097.91084,9686.26783674,0,9.0703125,17.9296875,0.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090511_00000000000000000000","Deary",3414097.91084,9686.26783674,0,11.296875,18.953125,3.65625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090512_00000000000000000000","Deary",3414097.91084,9686.26783674,4.2734375,8.9921875,15.6796875,2.296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090513_00000000000000000000","Deary",3414097.91084,9686.26783674,1.6015625,3.8515625,8.140625,-0.453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090514_00000000000000000000","Deary",3414097.91084,9686.26783674,3.7578125,6.921875,13.5078125,0.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090515_00000000000000000000","Deary",3414097.91084,9686.26783674,14.109375,7.7890625,13.78125,1.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090516_00000000000000000000","Deary",3414097.91084,9686.26783674,0,8.9375,16.65625,1.2109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090517_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.2578125,20.90625,3.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090518_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.5703125,26.59375,6.5390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090519_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.7734375,27.2109375,8.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090520_00000000000000000000","Deary",3414097.91084,9686.26783674,0,8.75,15,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090521_00000000000000000000","Deary",3414097.91084,9686.26783674,0,7.0625,14.3671875,-0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090522_00000000000000000000","Deary",3414097.91084,9686.26783674,0,10.78125,20.1171875,1.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090523_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.421875,23.9375,4.890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090524_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.0703125,25.0078125,7.140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090525_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.96875,23.5078125,8.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090526_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.7734375,24.453125,7.078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090527_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.2265625,21.8671875,6.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090528_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.2578125,22.53125,5.9765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090529_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.5234375,27.078125,7.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090530_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.15625,29.390625,10.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090531_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.4296875,29.25,11.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090601_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.5078125,27.15625,9.859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090602_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.359375,26.2109375,8.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090603_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.140625,24.1796875,8.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090604_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.046875,27.859375,8.2421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090605_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.84375,27.3828125,10.296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090606_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.546875,26.7578125,10.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090607_00000000000000000000","Deary",3414097.91084,9686.26783674,0,9.9765625,16.7578125,3.203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090608_00000000000000000000","Deary",3414097.91084,9686.26783674,1.640625,11.328125,19.453125,3.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090609_00000000000000000000","Deary",3414097.91084,9686.26783674,5.9765625,9.4765625,15.8984375,3.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090610_00000000000000000000","Deary",3414097.91084,9686.26783674,0,11.9375,20.890625,2.9921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090611_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.7421875,23.140625,4.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090612_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.7890625,24.6015625,6.9765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090613_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.65625,25.0390625,8.2734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090614_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.5234375,25.7578125,9.28125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090615_00000000000000000000","Deary",3414097.91084,9686.26783674,12.4921875,15.578125,20.75,10.40625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090616_00000000000000000000","Deary",3414097.91084,9686.26783674,5.7265625,15.0625,21,9.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090617_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.2265625,25.140625,9.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090618_00000000000000000000","Deary",3414097.91084,9686.26783674,3.1796875,15.859375,22.7109375,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090619_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.1015625,22.578125,7.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090620_00000000000000000000","Deary",3414097.91084,9686.26783674,6.5625,12,16.3515625,7.6484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090621_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.6171875,19.421875,7.8203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090622_00000000000000000000","Deary",3414097.91084,9686.26783674,6.84375,9.109375,13.34375,4.8671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090623_00000000000000000000","Deary",3414097.91084,9686.26783674,0,8.9375,14.8125,3.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090624_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.4765625,22.8671875,4.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090625_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.1171875,30.4609375,9.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090626_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.3125,21.703125,6.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090627_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.0625,20.5078125,5.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090628_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.3984375,25.71875,7.078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090629_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.0625,26.1015625,8.0234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090630_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.25,26.6484375,7.859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090701_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.5078125,25.1796875,5.84375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090702_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.2109375,27.671875,6.7578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090703_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.40625,30.6484375,8.171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090704_00000000000000000000","Deary",3414097.91084,9686.26783674,0,21.1171875,31.8125,10.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090705_00000000000000000000","Deary",3414097.91084,9686.26783674,0,22.3125,32.7109375,11.90625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090706_00000000000000000000","Deary",3414097.91084,9686.26783674,2.3203125,21.703125,31.8515625,11.5390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090707_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.046875,22.3671875,5.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090708_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.8828125,21.703125,4.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090709_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.1171875,20.6015625,3.6484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090710_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.0390625,23.3828125,4.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090711_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.8515625,27.109375,6.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090712_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.4296875,29.9296875,10.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090713_00000000000000000000","Deary",3414097.91084,9686.26783674,5.4375,20.1484375,30.6796875,9.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090714_00000000000000000000","Deary",3414097.91084,9686.26783674,20.640625,10.7890625,14.421875,7.171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090715_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.4765625,24.7734375,6.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090716_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.15625,28.21875,8.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090717_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.3671875,31.09375,9.640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090718_00000000000000000000","Deary",3414097.91084,9686.26783674,0,21.4609375,31.53125,11.3828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090719_00000000000000000000","Deary",3414097.91084,9686.26783674,0,22.296875,32.9921875,11.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090720_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.7890625,26.9765625,8.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090721_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.09375,29.15625,9.03125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090722_00000000000000000000","Deary",3414097.91084,9686.26783674,0,21.0234375,31.359375,10.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090723_00000000000000000000","Deary",3414097.91084,9686.26783674,0,22.7890625,33.5390625,12.03125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090724_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.4375,29.0625,11.8203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090725_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.2578125,28.2109375,10.296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090726_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.2734375,29.2109375,11.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090727_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.671875,27.1015625,10.2421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090728_00000000000000000000","Deary",3414097.91084,9686.26783674,2.40625,21.1796875,30.8828125,11.4921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090729_00000000000000000000","Deary",3414097.91084,9686.26783674,0,21.65625,31.21875,12.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090730_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.9609375,29.296875,10.6328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090731_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.4296875,30.4609375,10.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090801_00000000000000000000","Deary",3414097.91084,9686.26783674,0,22.59375,32.9296875,12.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090802_00000000000000000000","Deary",3414097.91084,9686.26783674,0,25.046875,36.09375,14.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090803_00000000000000000000","Deary",3414097.91084,9686.26783674,0,23.328125,32.953125,13.7109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090804_00000000000000000000","Deary",3414097.91084,9686.26783674,0,23.453125,34.078125,12.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20090805_00000000000000000000","Deary",3414097.91084,9686.26783674,0,22.5390625,33.09375,11.9765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
